model,file_name,car_id,car_score,avg_gt_depth,avg_pred_depth,rmse,horizontal_angle
VideoDepth_Relative,0000000063.png,2,0.995354,37.744469501718214,33.28886306455572,10.651291070746506,-3.202081379143915
VideoDepth_Metric,0000000063.png,3,0.958644,22.706636567516526,22.213182371110417,1.181321800975375,8.328832226545039
VideoDepth_Relative,0000000063.png,3,0.958644,22.706636567516526,21.294711746537615,3.454481694796734,8.328832226545039
VideoDepth_Metric,0000000063.png,4,0.995609,3.536209909539474,3.398305968194208,0.7313880468338582,36.27232768096638
VideoDepth_Relative,0000000063.png,4,0.995609,3.536209909539474,3.363922119140625,0.7918296492204128,36.27232768096638
VideoDepth_Metric,0000000063.png,5,0.931322,35.72727678571429,33.10578612580729,8.329207386275009,4.95154193044986
VideoDepth_Relative,0000000063.png,5,0.931322,35.72727678571429,29.460379464285715,15.424090089763142,4.95154193044986
VideoDepth_Metric,0000000063.png,7,0.966788,11.382126046025105,11.688774132158265,1.0293095775237708,29.074579714566774
VideoDepth_Relative,0000000063.png,7,0.966788,11.382126046025105,11.793318787046722,1.552849053535672,29.074579714566774
VideoDepth_Metric,0000000064.png,0,0.974033,14.401387392241379,13.921065235320718,1.2618922148970508,-9.706090316631103
VideoDepth_Relative,0000000064.png,0,0.974033,14.401387392241379,13.661950356202105,2.3495879823346413,-9.706090316631103
VideoDepth_Metric,0000000064.png,1,0.985076,65.79947916666667,64.39370237275453,8.990988616089597,0.24409746406552876
VideoDepth_Relative,0000000064.png,1,0.985076,65.79947916666667,65.05078125,8.072097467676494,0.24409746406552876
VideoDepth_Metric,0000000064.png,2,0.991824,36.33240388569079,35.47711294344063,3.415494905536235,-3.5761429972183034
VideoDepth_Relative,0000000064.png,2,0.991824,36.33240388569079,33.87271645911654,7.260418323967704,-3.5761429972183034
VideoDepth_Metric,0000000064.png,4,0.971746,22.067520448825505,21.56623373351994,1.2945115132561085,8.160260301209885
VideoDepth_Relative,0000000064.png,4,0.971746,22.067520448825505,20.10907678796141,4.027919648921264,8.160260301209885
VideoDepth_Metric,0000000064.png,5,0.988921,3.5615234375,3.042595825231242,1.2678931447561774,38.26414413587692
VideoDepth_Relative,0000000064.png,5,0.988921,3.5615234375,3.008497619628906,1.2900466306812375,38.26414413587692
VideoDepth_Metric,0000000064.png,6,0.928215,35.896030405405405,32.55648135498181,8.720994953913515,4.5626769785408925
VideoDepth_Relative,0000000064.png,6,0.928215,35.896030405405405,28.17902992277992,15.50553540296133,4.5626769785408925
VideoDepth_Metric,0000000064.png,7,0.982092,10.838272601476016,10.928456886644145,0.7376879406853001,30.113136221572127
VideoDepth_Relative,0000000064.png,7,0.982092,10.838272601476016,10.938425872539977,1.0842820062638465,30.113136221572127
VideoDepth_Metric,0000000065.png,0,0.983884,35.74974284874608,34.84765085977992,3.4417668365442458,-4.0543248030678525
VideoDepth_Relative,0000000065.png,0,0.983884,35.74974284874608,34.12882053291536,6.238622162213056,-4.0543248030678525
VideoDepth_Metric,0000000065.png,1,0.98111,13.971617746288798,13.306923333357616,2.8064384506270583,-10.589621803578094
VideoDepth_Relative,0000000065.png,1,0.98111,13.971617746288798,12.577112205439635,4.107543938108726,-10.589621803578094
VideoDepth_Metric,0000000065.png,2,0.977829,10.224539671340132,10.264594694019396,0.7511675382942662,31.42476052690099
VideoDepth_Relative,0000000065.png,2,0.977829,10.224539671340132,10.265625,1.1767544593826322,31.42476052690099
VideoDepth_Metric,0000000065.png,4,0.967102,21.452050566934894,20.9606147541417,1.2633072183380671,8.018151919844348
VideoDepth_Relative,0000000065.png,4,0.967102,21.452050566934894,19.847267793364605,3.378040171371491,8.018151919844348
VideoDepth_Metric,0000000065.png,6,0.95082,34.736709222560975,32.210705744818796,8.882190302609175,4.4231094880890405
VideoDepth_Relative,0000000065.png,6,0.95082,34.736709222560975,27.831807950647868,15.019251764812573,4.4231094880890405
VideoDepth_Metric,0000000065.png,7,0.983655,65.1796875,63.75954833509576,8.986598056555485,-0.023561356050690527
VideoDepth_Relative,0000000065.png,7,0.983655,65.1796875,53.675130208333336,25.428250492432145,-0.023561356050690527
VideoDepth_Metric,0000000066.png,1,0.988739,13.30568612339985,12.796309582607131,1.2553695630898447,-11.448019456481633
VideoDepth_Relative,0000000066.png,1,0.988739,13.30568612339985,12.703054914218171,2.1878306570684996,-11.448019456481633
VideoDepth_Metric,0000000066.png,3,0.984293,34.822091238839285,34.20397330244735,2.608632736833674,-4.54439447557166
VideoDepth_Relative,0000000066.png,3,0.984293,34.822091238839285,35.608333665497454,6.277300359306827,-4.54439447557166
VideoDepth_Metric,0000000066.png,4,0.963725,20.86405738264192,20.376314687945296,1.3331794587682797,7.693958757870433
VideoDepth_Relative,0000000066.png,4,0.963725,20.86405738264192,19.966632160036845,2.9428207990819337,7.693958757870433
VideoDepth_Metric,0000000066.png,6,0.974584,62.2275390625,59.04149312845801,9.33291609701419,-0.6975365134693376
VideoDepth_Relative,0000000066.png,6,0.974584,62.2275390625,52.053955078125,22.831844901441272,-0.6975365134693376
VideoDepth_Metric,0000000066.png,7,0.987751,9.66025945343461,9.664658268786493,0.7067979393877064,32.823703816134916
VideoDepth_Relative,0000000066.png,7,0.987751,9.66025945343461,9.50184476139366,1.3262350884849998,32.823703816134916
VideoDepth_Metric,0000000067.png,0,0.991403,34.36317050579897,33.648749418859516,3.0741571723661574,-5.212813649316527
VideoDepth_Relative,0000000067.png,0,0.991403,34.36317050579897,31.82701126570554,6.620379619602915,-5.212813649316527
VideoDepth_Metric,0000000067.png,1,0.958635,12.498632959021005,12.1191266174116,1.2273931510796132,-12.279056250288676
VideoDepth_Relative,0000000067.png,1,0.958635,12.498632959021005,11.814992322299323,2.265838654388045,-12.279056250288676
VideoDepth_Metric,0000000067.png,2,0.972988,20.4226338661775,19.884039333099995,1.395356984887692,7.395633511864057
VideoDepth_Relative,0000000067.png,2,0.972988,20.4226338661775,19.278073070816376,2.984141051904119,7.395633511864057
VideoDepth_Metric,0000000067.png,3,0.942441,33.30309219942748,30.92120386259184,7.243524270617265,3.4236611993946666
VideoDepth_Relative,0000000067.png,3,0.942441,33.30309219942748,28.711927108182252,13.2422517529044,3.4236611993946666
VideoDepth_Metric,0000000067.png,6,0.980915,9.12808887818613,9.042483325246746,0.6624858465380254,34.16303866847136
VideoDepth_Relative,0000000067.png,6,0.980915,9.12808887818613,8.91779652679873,1.240834825964031,34.16303866847136
VideoDepth_Metric,0000000068.png,0,0.990433,33.58631000322165,32.93826500785719,2.713397688611212,-5.964195851402151
VideoDepth_Relative,0000000068.png,0,0.990433,33.58631000322165,32.08872875724871,5.026003081259509,-5.964195851402151
VideoDepth_Metric,0000000068.png,1,0.953306,11.691667761562096,11.408932167036449,0.8532070526945394,-13.664838709413772
VideoDepth_Relative,0000000068.png,1,0.953306,11.691667761562096,11.153622076716331,1.6670225320696033,-13.664838709413772
VideoDepth_Metric,0000000068.png,2,0.982092,8.550287782979318,8.433519478395828,0.8864590214025768,35.69274162475489
VideoDepth_Relative,0000000068.png,2,0.982092,8.550287782979318,8.308956527611146,1.5983312598840587,35.69274162475489
VideoDepth_Metric,0000000068.png,4,0.971192,19.685149336283185,19.22049700899297,1.0834851236454377,7.050557571414499
VideoDepth_Relative,0000000068.png,4,0.971192,19.685149336283185,18.495575221238937,2.4952220628922013,7.050557571414499
VideoDepth_Metric,0000000068.png,6,0.976516,60.49888392857143,62.32171330931821,7.52876195742944,-1.8874076054348219
VideoDepth_Relative,0000000068.png,6,0.976516,60.49888392857143,58.15541294642857,16.96172744850252,-1.8874076054348219
VideoDepth_Metric,0000000068.png,7,0.972355,31.18250435756972,30.086180648533293,5.772637139797028,3.009099725605103
VideoDepth_Relative,0000000068.png,7,0.972355,31.18250435756972,27.914289024457723,9.718365623357165,3.009099725605103
VideoDepth_Metric,0000000069.png,0,0.953547,11.19398065871645,10.782188546786237,1.5380050285863078,-14.773353111240093
VideoDepth_Relative,0000000069.png,0,0.953547,11.19398065871645,10.63325264084507,2.244324906586784,-14.773353111240093
VideoDepth_Metric,0000000069.png,1,0.98866,8.174153067643577,7.980431514118805,0.5617160450638143,36.87001520343626
VideoDepth_Relative,0000000069.png,1,0.98866,8.174153067643577,7.777509953273858,1.2719047691327567,36.87001520343626
VideoDepth_Metric,0000000069.png,2,0.992218,33.116589506172836,32.30253746090507,3.1113656983118703,-6.781478228167513
VideoDepth_Relative,0000000069.png,2,0.992218,33.116589506172836,31.32824074074074,6.2347015978013465,-6.781478228167513
VideoDepth_Metric,0000000069.png,3,0.978672,19.11760194359756,18.69232971358904,1.112825714876799,6.499705516457333
VideoDepth_Relative,0000000069.png,3,0.978672,19.11760194359756,18.19118923611111,2.2524746948706893,6.499705516457333
VideoDepth_Metric,0000000069.png,6,0.965125,30.81764777131783,29.59854384181615,5.335995753250127,2.3766676778596447
VideoDepth_Relative,0000000069.png,6,0.965125,30.81764777131783,27.68938415159345,9.982292972704078,2.3766676778596447
VideoDepth_Metric,0000000070.png,0,0.920663,10.489368069556452,10.143119700148999,1.1037424591264913,-16.335625577807924
VideoDepth_Relative,0000000070.png,0,0.920663,10.489368069556452,9.85924638607018,1.6435412686152078,-16.335625577807924
VideoDepth_Metric,0000000070.png,1,0.985512,56.630859375,57.3316053239034,5.302535325397336,-3.6990460576911506
VideoDepth_Relative,0000000070.png,1,0.985512,56.630859375,57.1484375,4.920661122632716,-3.6990460576911506
VideoDepth_Metric,0000000070.png,2,0.989612,32.48773221486175,31.714911729095054,3.000641008941164,-7.599916396572765
VideoDepth_Relative,0000000070.png,2,0.989612,32.48773221486175,32.2067612327189,6.274104317825615,-7.599916396572765
VideoDepth_Metric,0000000070.png,3,0.965463,7.72797295746634,7.595611588538453,0.5440503742704158,37.23729764909884
VideoDepth_Relative,0000000070.png,3,0.965463,7.72797295746634,7.575997386755961,1.207645913600273,37.23729764909884
VideoDepth_Metric,0000000070.png,4,0.983556,18.632001522863817,18.180033416622447,1.1266047882170445,5.940706132527459
VideoDepth_Relative,0000000070.png,4,0.983556,18.632001522863817,18.29935110239579,2.228565559145155,5.940706132527459
VideoDepth_Metric,0000000070.png,5,0.965918,30.420876024590164,29.056704028294625,4.089449679718058,1.5211142588544315
VideoDepth_Relative,0000000070.png,5,0.965918,30.420876024590164,25.555659579918032,10.34607636604791,1.5211142588544315
VideoDepth_Metric,0000000071.png,0,0.979158,18.029985075713455,17.638560246613793,1.0109833453192087,5.239986762136804
VideoDepth_Relative,0000000071.png,0,0.979158,18.029985075713455,17.078776500666706,2.2285766590014027,5.239986762136804
VideoDepth_Metric,0000000071.png,1,0.995397,31.910462108501118,31.149233529094523,3.225863539746026,-8.594744944901237
VideoDepth_Relative,0000000071.png,1,0.995397,31.910462108501118,29.306477985955752,6.862204658456729,-8.594744944901237
VideoDepth_Metric,0000000071.png,2,0.994933,7.4195272842639595,7.390595430853603,0.4727019090353239,37.59354050729577
VideoDepth_Relative,0000000071.png,2,0.994933,7.4195272842639595,7.585218149966895,1.1510605359186648,37.59354050729577
VideoDepth_Metric,0000000071.png,3,0.979884,57.4171875,60.98600344921184,5.6502301531544585,-4.287399333964018
VideoDepth_Relative,0000000071.png,3,0.979884,57.4171875,60.8828125,5.487071430267641,-4.287399333964018
VideoDepth_Metric,0000000071.png,4,0.946568,28.65816127232143,28.443133795880215,2.3380667548028193,0.9582111249313987
VideoDepth_Relative,0000000071.png,4,0.946568,28.65816127232143,27.59813895089286,6.200662735180112,0.9582111249313987
VideoDepth_Metric,0000000072.png,0,0.963216,28.873340408236995,27.756610099065213,4.843491131120553,-0.15712982872912667
VideoDepth_Relative,0000000072.png,0,0.963216,28.873340408236995,24.66553242413295,10.643157552028859,-0.15712982872912667
VideoDepth_Metric,0000000072.png,1,0.942581,9.353660412386578,8.95482759816644,1.364445986120401,-19.932817303890772
VideoDepth_Relative,0000000072.png,1,0.942581,9.353660412386578,8.487000241767191,2.139914814483176,-19.932817303890772
VideoDepth_Metric,0000000072.png,2,0.993941,7.185358255451713,7.220703096572038,0.3912465975074331,38.01582167759926
VideoDepth_Relative,0000000072.png,2,0.993941,7.185358255451713,7.451390399226154,0.9445733959968315,38.01582167759926
VideoDepth_Metric,0000000072.png,3,0.990317,17.522657878452318,17.072124520194546,1.2039820727188548,4.462560469192905
VideoDepth_Relative,0000000072.png,3,0.990317,17.522657878452318,16.77362562909684,2.16910093315965,4.462560469192905
VideoDepth_Metric,0000000072.png,4,0.993286,31.69828464673913,30.43599265973811,4.216947942578894,-9.648615885037472
VideoDepth_Relative,0000000072.png,4,0.993286,31.69828464673913,29.023097826086957,8.175776939384173,-9.648615885037472
VideoDepth_Metric,0000000072.png,6,0.915813,49.46875,49.468749793880214,2.0611978612805615e-07,-5.8712059680652535
VideoDepth_Relative,0000000072.png,6,0.915813,49.46875,49.46875,0.0,-5.8712059680652535
VideoDepth_Metric,0000000073.png,0,0.969816,9.154015364428231,8.468931129436555,2.5275743891621887,-21.9904205197447
VideoDepth_Relative,0000000073.png,0,0.969816,9.154015364428231,8.081215934178426,3.5063557717778147,-21.9904205197447
VideoDepth_Metric,0000000073.png,1,0.995518,17.0604659272051,16.61859504156562,1.1276458980642017,3.657588263863894
VideoDepth_Relative,0000000073.png,1,0.995518,17.0604659272051,15.658239919452228,2.7100824355004294,3.657588263863894
VideoDepth_Metric,0000000073.png,2,0.991095,31.628550448158915,29.89480584942688,4.8444723061417045,-10.930314956495454
VideoDepth_Relative,0000000073.png,2,0.991095,31.628550448158915,28.662642236622524,9.474193921726632,-10.930314956495454
VideoDepth_Metric,0000000073.png,3,0.997873,6.865658967391305,6.874954710509947,0.3344146727407549,38.41905395868858
VideoDepth_Relative,0000000073.png,3,0.997873,6.865658967391305,6.850428716637156,0.8355486322280076,38.41905395868858
VideoDepth_Metric,0000000073.png,4,0.978251,28.27225315824468,27.282040121417644,4.626532747084443,-1.035410022264398
VideoDepth_Relative,0000000073.png,4,0.978251,28.27225315824468,24.962690637466757,9.703848051000968,-1.035410022264398
VideoDepth_Metric,0000000073.png,5,0.942516,60.0390625,59.35671561831507,5.15009059444762,-6.193843594720871
VideoDepth_Relative,0000000073.png,5,0.942516,60.0390625,59.22851562500001,21.88727959764513,-6.193843594720871
VideoDepth_Metric,0000000074.png,0,0.967305,8.615575899092178,7.847396302181927,2.8894463233173378,-24.538533632891454
VideoDepth_Relative,0000000074.png,0,0.967305,8.615575899092178,7.341300658249746,3.958236528471125,-24.538533632891454
VideoDepth_Metric,0000000074.png,1,0.992322,16.50417407313357,16.107089543628096,1.0469162468786164,2.559522084199578
VideoDepth_Relative,0000000074.png,1,0.992322,16.50417407313357,15.582289153758254,2.2735701034979403,2.559522084199578
VideoDepth_Metric,0000000074.png,2,0.995832,30.938469485960145,29.198174584310507,5.191330158508813,-12.140073965996013
VideoDepth_Relative,0000000074.png,2,0.995832,30.938469485960145,27.23490503283514,9.834326042370739,-12.140073965996013
VideoDepth_Metric,0000000074.png,4,0.959834,28.43734941893424,26.81176360448764,5.842938936071998,-2.3328404977827066
VideoDepth_Relative,0000000074.png,4,0.959834,28.43734941893424,25.55772480867347,10.933963999368908,-2.3328404977827066
VideoDepth_Metric,0000000074.png,5,0.997106,6.5289004486386135,6.584855923683617,0.3136284238247139,38.817844095442915
VideoDepth_Relative,0000000074.png,5,0.997106,6.5289004486386135,6.368197213136492,0.7151757275840809,38.817844095442915
VideoDepth_Metric,0000000075.png,0,0.983166,7.922754378019324,7.302321683414401,2.44382930534401,-27.45608657506843
VideoDepth_Relative,0000000075.png,0,0.983166,7.922754378019324,7.094201636675331,3.3337207689495245,-27.45608657506843
VideoDepth_Metric,0000000075.png,3,0.980528,16.0102855516872,15.537347444354223,1.3644892480363684,1.0873587128278162
VideoDepth_Relative,0000000075.png,3,0.980528,16.0102855516872,15.1533250200857,2.821905950599412,1.0873587128278162
VideoDepth_Metric,0000000075.png,4,0.991686,30.636049282625788,28.589290154346404,5.734657635941132,-13.669478461827321
VideoDepth_Relative,0000000075.png,4,0.991686,30.636049282625788,26.73539670548349,10.422155760328243,-13.669478461827321
VideoDepth_Metric,0000000075.png,5,0.9905,6.207840119949495,6.227460239987381,0.23250264556485062,39.149654934497626
VideoDepth_Relative,0000000075.png,5,0.9905,6.207840119949495,6.045454545454546,0.6354119038434655,39.149654934497626
VideoDepth_Metric,0000000075.png,6,0.964072,47.09765625,47.09765605252555,0.13563777557136966,-9.37577665442078
VideoDepth_Relative,0000000075.png,6,0.964072,47.09765625,47.09765625,0.234375,-9.37577665442078
VideoDepth_Metric,0000000076.png,0,0.953793,7.24365280108492,6.780862383759193,1.4963293953592827,-30.54887621462235
VideoDepth_Relative,0000000076.png,0,0.953793,7.24365280108492,6.472404905630924,2.356210394949093,-30.54887621462235
VideoDepth_Metric,0000000076.png,1,0.99417,15.447711401937367,15.081838790651727,0.9332001719584929,-0.20374999519345785
VideoDepth_Relative,0000000076.png,1,0.99417,15.447711401937367,14.574864780995666,2.169427557022543,-0.20374999519345785
VideoDepth_Metric,0000000076.png,3,0.996152,30.008294997884942,27.819341741947557,6.027353987558656,-15.375194219772535
VideoDepth_Relative,0000000076.png,3,0.996152,30.008294997884942,26.282969146573606,10.35586171396276,-15.375194219772535
VideoDepth_Metric,0000000076.png,4,0.987307,5.895212273848684,5.923988846576464,0.17490292872703517,39.45038746791266
VideoDepth_Relative,0000000076.png,4,0.987307,5.895212273848684,5.794726083365856,0.4698147618132581,39.45038746791266
VideoDepth_Metric,0000000076.png,5,0.961946,27.085981990318906,25.786081331935403,5.596937842870463,-5.24782987029121
VideoDepth_Relative,0000000076.png,5,0.961946,27.085981990318906,24.366205477324502,9.587112265372078,-5.24782987029121
VideoDepth_Metric,0000000077.png,0,0.989007,30.04051533104197,27.14687402890424,6.934079532944073,-17.22936545812229
VideoDepth_Relative,0000000077.png,0,0.989007,30.04051533104197,26.21265715448626,12.118138575328103,-17.22936545812229
VideoDepth_Metric,0000000077.png,1,0.962076,7.1356688488142295,6.654193022581729,2.043471268097922,-33.21063886990499
VideoDepth_Relative,0000000077.png,1,0.962076,7.1356688488142295,6.401498100814236,2.9700860909770554,-33.21063886990499
VideoDepth_Metric,0000000077.png,2,0.985988,14.923142627089137,14.57538550341974,0.9432604028137677,-1.836685697057325
VideoDepth_Relative,0000000077.png,2,0.985988,14.923142627089137,14.619213277804375,1.7956688218901986,-1.836685697057325
VideoDepth_Metric,0000000077.png,4,0.980576,26.253789208801496,25.081983045739477,4.7879908136522875,-6.893455829682997
VideoDepth_Relative,0000000077.png,4,0.980576,26.253789208801496,25.467760469867212,9.14371805112839,-6.893455829682997
VideoDepth_Metric,0000000077.png,5,0.951624,5.579664522058824,5.606685207251752,0.1371447497059108,39.73393881515963
VideoDepth_Relative,0000000077.png,5,0.951624,5.579664522058824,5.640861712411257,0.6633806879083017,39.73393881515963
VideoDepth_Metric,0000000077.png,6,0.972757,56.052734375,56.052734132347474,0.0019531250150733436,-12.126499057862114
VideoDepth_Relative,0000000077.png,6,0.972757,56.052734375,56.052734375,0.001953125,-12.126499057862114
VideoDepth_Metric,0000000078.png,0,0.977225,28.684613210594314,26.27199904704378,6.302747664275605,-19.15035201531299
VideoDepth_Relative,0000000078.png,0,0.977225,28.684613210594314,26.14778783474278,11.371392930692727,-19.15035201531299
VideoDepth_Metric,0000000078.png,1,0.993739,6.921547562727782,6.388016755422016,2.166390867081587,-34.9969100727317
VideoDepth_Relative,0000000078.png,1,0.993739,6.921547562727782,6.215442477061386,3.0644290340480493,-34.9969100727317
VideoDepth_Metric,0000000078.png,3,0.91696,24.878979264018692,24.966837809011164,2.7517679192054976,-8.582301157063307
VideoDepth_Relative,0000000078.png,3,0.91696,24.878979264018692,25.245473130841116,6.035282965274457,-8.582301157063307
VideoDepth_Metric,0000000078.png,4,0.985093,14.38114510270541,14.086466553941376,0.7797246354798336,-3.586029422632992
VideoDepth_Relative,0000000078.png,4,0.985093,14.38114510270541,13.665201797826422,1.6302799433019581,-3.586029422632992
VideoDepth_Metric,0000000078.png,5,0.942549,55.228515625,55.22851538591552,0.04492187500063623,-13.531201366384987
VideoDepth_Relative,0000000078.png,5,0.942549,55.228515625,55.228515625,0.044921875,-13.531201366384987
VideoDepth_Metric,0000000079.png,0,0.983192,26.270656678734756,25.596560754130522,2.530790488355143,-21.37355841119813
VideoDepth_Relative,0000000079.png,0,0.983192,26.270656678734756,23.600251561034238,5.689961578067281,-21.37355841119813
VideoDepth_Metric,0000000079.png,1,0.984793,24.888058035714284,24.45876180692686,6.457424126455227,-10.662188510165398
VideoDepth_Relative,0000000079.png,1,0.984793,24.888058035714284,24.43174793956044,10.508447334940888,-10.662188510165398
VideoDepth_Metric,0000000079.png,2,0.934139,43.0328125,43.3258910389048,3.8929511629236426,-18.812159951359707
VideoDepth_Relative,0000000079.png,2,0.934139,43.0328125,42.8521535326087,11.730722165945467,-18.812159951359707
VideoDepth_Metric,0000000079.png,3,0.976182,13.786715124709977,13.539133703627192,0.6835270032914339,-5.50287706032361
VideoDepth_Relative,0000000079.png,3,0.976182,13.786715124709977,13.795554906411743,1.3250137464080425,-5.50287706032361
VideoDepth_Metric,0000000079.png,5,0.901538,51.51953125,51.59652017051126,0.15498136230586862,-16.009938555182814
VideoDepth_Relative,0000000079.png,5,0.901538,51.51953125,51.5234375,0.03382911733532964,-16.009938555182814
VideoDepth_Metric,0000000079.png,6,0.995138,7.35643508671466,7.198632611045237,3.136449458527265,-36.265239868226516
VideoDepth_Relative,0000000079.png,6,0.995138,7.35643508671466,7.490130573631829,4.264586059026775,-36.265239868226516
VideoDepth_Metric,0000000080.png,0,0.969058,25.999782004147814,24.875992688957567,3.6532649292884667,-23.74147681877994
VideoDepth_Relative,0000000080.png,0,0.969058,25.999782004147814,22.563309923328305,7.0823419141454265,-23.74147681877994
VideoDepth_Metric,0000000080.png,2,0.99657,13.221395858990148,13.050826388450936,0.8302724858510261,-7.640133759910347
VideoDepth_Relative,0000000080.png,2,0.99657,13.221395858990148,12.89850897255454,1.530798091012734,-7.640133759910347
VideoDepth_Metric,0000000080.png,3,0.950492,42.0891544117647,42.027302975593436,3.132294362958072,-20.892655867289818
VideoDepth_Relative,0000000080.png,3,0.950492,42.0891544117647,39.99177717962184,7.961000979611302,-20.892655867289818
VideoDepth_Metric,0000000080.png,4,0.982732,23.12959414308176,23.766052970973526,3.0114181418802977,-12.703674698032314
VideoDepth_Relative,0000000080.png,4,0.982732,23.12959414308176,22.673113207547168,5.005193546856943,-12.703674698032314
VideoDepth_Metric,0000000080.png,6,0.995301,7.343030149051491,7.1955043958038205,1.499967102499368,-37.47034415495712
VideoDepth_Relative,0000000080.png,6,0.995301,7.343030149051491,7.274046297361559,1.8410731130756712,-37.47034415495712
VideoDepth_Metric,0000000081.png,0,0.98876,24.66524697580645,24.015435791035028,2.318761650656238,-25.926394889035944
VideoDepth_Relative,0000000081.png,0,0.98876,24.66524697580645,22.979559811827958,4.526862270668186,-25.926394889035944
VideoDepth_Metric,0000000081.png,1,0.908758,41.67392113095238,41.005407464433716,2.2870403727043422,-23.077935706496763
VideoDepth_Relative,0000000081.png,1,0.908758,41.67392113095238,40.95210193452381,6.236418746646259,-23.077935706496763
VideoDepth_Metric,0000000081.png,2,0.986142,7.650390625,6.979367419755334,1.5820978186855714,-39.15273820637703
VideoDepth_Relative,0000000081.png,2,0.986142,7.650390625,6.154378255208333,2.898183561878777,-39.15273820637703
VideoDepth_Metric,0000000081.png,3,0.986597,22.719701262953368,23.39475379243135,4.288976391640682,-14.972836011276875
VideoDepth_Relative,0000000081.png,3,0.986597,22.719701262953368,22.61172279792746,7.701801504480738,-14.972836011276875
VideoDepth_Metric,0000000081.png,5,0.982114,12.702213935045318,12.504837021384718,1.0986779906711646,-9.82596649859957
VideoDepth_Relative,0000000081.png,5,0.982114,12.702213935045318,12.437448725127616,1.6302103132051022,-9.82596649859957
VideoDepth_Metric,0000000081.png,6,0.937469,50.700520833333336,49.914752279566585,1.6662984838734332,-19.648261886401187
VideoDepth_Relative,0000000081.png,6,0.937469,50.700520833333336,49.84375,1.5251059240023572,-19.648261886401187
VideoDepth_Metric,0000000082.png,0,0.98413,24.02693917410714,22.567463259815888,5.709772053797273,-17.414902067877662
VideoDepth_Relative,0000000082.png,0,0.98413,24.02693917410714,21.00289568219866,10.164640825439914,-17.414902067877662
VideoDepth_Metric,0000000082.png,1,0.971646,40.590298445767196,39.97771147703731,2.4549420637114734,-25.333485162563562
VideoDepth_Relative,0000000082.png,1,0.971646,40.590298445767196,37.99578373015873,5.716778457722844,-25.333485162563562
VideoDepth_Metric,0000000082.png,2,0.995752,12.199784281716418,11.908741799983215,1.0557946451922546,-12.18559340653229
VideoDepth_Relative,0000000082.png,2,0.995752,12.199784281716418,11.73102865253474,1.9117310419121651,-12.18559340653229
VideoDepth_Metric,0000000082.png,3,0.976421,23.937697849025973,23.185112804256804,2.3466109646461035,-28.428629620147927
VideoDepth_Relative,0000000082.png,3,0.976421,23.937697849025973,22.37260416666666,4.445933722911674,-28.428629620147927
VideoDepth_Metric,0000000083.png,0,0.987084,11.640710616438357,11.4028050732173,0.7581507732706487,-14.61557949122857
VideoDepth_Relative,0000000083.png,0,0.987084,11.640710616438357,11.236197916666665,1.5816485568088594,-14.61557949122857
VideoDepth_Metric,0000000083.png,1,0.989516,21.745794911202186,21.47336533255773,3.72398641918638,-19.726055419137317
VideoDepth_Relative,0000000083.png,1,0.989516,21.745794911202186,20.49111221396858,7.264236057788118,-19.726055419137317
VideoDepth_Metric,0000000083.png,3,0.96722,39.930013020833336,38.83193366972109,3.5206239319156207,-27.75609826325135
VideoDepth_Relative,0000000083.png,3,0.96722,39.930013020833336,36.232370413985905,7.412416413780224,-27.75609826325135
VideoDepth_Metric,0000000083.png,4,0.98439,23.256861459766164,22.348712651128555,2.912059710832513,-30.97883671572958
VideoDepth_Relative,0000000083.png,4,0.98439,23.256861459766164,20.7908963103811,5.543585151711299,-30.97883671572958
VideoDepth_Metric,0000000084.png,0,0.990342,11.05371038856099,10.841254195299955,0.6710889417101498,-17.42476918422588
VideoDepth_Relative,0000000084.png,0,0.990342,11.05371038856099,10.587152532230865,1.5046826060468619,-17.42476918422588
VideoDepth_Metric,0000000084.png,1,0.981324,21.768187699044585,21.039761178650238,4.938231992943694,-22.49448385459122
VideoDepth_Relative,0000000084.png,1,0.981324,21.768187699044585,20.39447254739749,9.179531537212306,-22.49448385459122
VideoDepth_Metric,0000000084.png,3,0.965254,38.13234544836956,37.561852617686014,4.147814186426699,-30.365804374304208
VideoDepth_Relative,0000000084.png,3,0.965254,38.13234544836956,36.45489501953125,7.497235480858061,-30.365804374304208
VideoDepth_Metric,0000000084.png,4,0.956265,21.802512019230768,21.41146666787494,1.203416523348549,-33.69636718865068
VideoDepth_Relative,0000000084.png,4,0.956265,21.802512019230768,21.446382962740383,2.166588947258437,-33.69636718865068
VideoDepth_Metric,0000000085.png,0,0.991465,10.483422011427837,10.330130010951605,0.5501723498746294,-20.404049194105937
VideoDepth_Relative,0000000085.png,0,0.991465,10.483422011427837,10.335182068466711,1.1470008988363485,-20.404049194105937
VideoDepth_Metric,0000000085.png,1,0.982656,20.77152915564374,20.45214391637952,1.003646208351391,-36.49044335861821
VideoDepth_Relative,0000000085.png,1,0.982656,20.77152915564374,20.329692119903516,1.9130245552216412,-36.49044335861821
VideoDepth_Metric,0000000085.png,2,0.989473,19.63541093061674,20.478851582240218,3.69634563536649,-25.191593356898366
VideoDepth_Relative,0000000085.png,2,0.989473,19.63541093061674,20.31270972432544,7.80831479525138,-25.191593356898366
VideoDepth_Metric,0000000085.png,4,0.977727,37.50867755190311,36.32847313441595,4.355680048526357,-32.969563506404135
